flooded,x,y,z
0.004200000000001368,7050,1950,4831.323100000288
0.0018000000000000685,7150,1950,4820.404800000286
0.001099999999999574,7250,1950,4956.6982000003045
0.007600000000000639,7350,1950,4936.588100000266
0.0023999999999996654,7450,1950,5469.057400000375
0.0065999999999997215,7550,1950,5271.255900000303
0.0024999999999991774,7650,1950,5099.462100000334
0.001000000000000417,7750,1950,4874.911000000292
0.0014000000000005623,7850,1950,4963.896000000229
0.000499999999999942,7950,1950,4978.174600000322
0.0006000000000004137,8050,1950,4806.658500000242
0.002500000000000527,8150,1950,4871.366100000287
0.0009999999999999551,8250,1950,5014.880300000291
0.0003999999999988309,8350,1950,4650.297600000278
0.0005000000000000841,8450,1950,4480.955400000251
0.001800000000000708,8550,1950,4560.132900000245
0.0017000000000005208,8650,1950,4575.3426000003155
0.0003000000000001002,8750,1950,3941.95280000025
0.0,8850,1950,3657.8424000001905
0.0,8950,1950,3054.606100000177
0.0012000000000002235,9050,1950,2348.9479000001547
0.0,9150,1950,2089.7586000001447
0.0,9250,1950,2458.689600000115
0.0,9350,1950,2622.4310000002224
0.0,9450,1950,1263.7252000001033
0.0,9550,1950,1207.5725000000616
0.0,9650,1950,1112.467300000035
0.0,9750,1950,1606.0378000000615
0.0,9850,1950,1777.5640000001017
0.0,9950,1950,1342.952100000087
0.0,10050,1950,1972.639400000044
0.0,10150,1950,2961.29530000011
0.0,10250,1950,3680.5803000002093
0.0,10350,1950,3062.4643000001474
0.0,10450,1950,3724.0484000002643
0.0,10550,1950,2809.1782000000826
0.0,10650,1950,4124.8164000002325
0.00010000000000004524,10750,1950,4410.206400000297
0.0,10850,1950,4374.322300000276
0.0,10950,1950,4169.097500000266
0.0,11050,1950,4098.250600000233
0.00010000000000004524,11150,1950,3214.2822000001547
0.00010000000000008076,11250,1950,4379.866000000268
0.0,11350,1950,3508.8979000001505
0.0,11450,1950,3826.3216000002844
0.0,11550,1950,3568.8058000001843
0.0,11650,1950,3662.7589000001967
0.0,11750,1950,3875.423200000209
0.0,11850,1950,4266.416700000245
0.0,11950,1950,3872.655357142929
0.0,50,2050,207.63880000001484
0.0,150,2050,223.851000000017
0.0,250,2050,246.13270000000858
0.0,350,2050,264.29770000000906
0.0,450,2050,289.31180000001575
0.0,550,2050,300.62390000001886
0.0,650,2050,303.7087000000197
0.0,750,2050,307.46830000001785
0.0,850,2050,314.3491000000177
0.0,950,2050,325.53810000001727
0.0,1050,2050,320.23000000002224
0.0,1150,2050,308.03200000002
0.0,1250,2050,282.0877000000149
0.0,1350,2050,276.135800000017
0.0,1450,2050,246.34440000001516
0.0,1550,2050,267.3087000000174
0.0081000000000015,1650,2050,211.51300000002263
0.0,1750,2050,196.4872000000052
0.0,1850,2050,194.1276000000073
0.0,1950,2050,196.73780000000306
0.00010000000000001093,2050,2050,195.6587000000096
0.0004999999999995573,2150,2050,191.42870000001776
0.012900000000001978,2250,2050,181.22910000000923
0.0003999999999999727,2350,2050,177.84230000001548
0.0,2450,2050,178.5527000000113
0.0,2550,2050,172.8428000000181
0.0023999999999990197,2650,2050,162.5795000000058
0.000900000000000276,2750,2050,164.76540000001012
0.0,2850,2050,164.26470000000734
0.0,2950,2050,165.9428000000108
0.0003000000000000328,3050,2050,166.29420000000752
0.0,3150,2050,164.03380000001007
0.025300000000001523,3250,2050,148.47480000000098
0.04600000000000386,3350,2050,140.64839999999919
0.06800000000000324,3450,2050,137.49299999999926
0.0,3550,2050,148.74029999999965
0.0002000000000001158,3650,2050,161.2480999999997
0.0,3750,2050,323.98169999998845
0.0,3850,2050,695.0357999999868
0.0,3950,2050,969.573899999984
0.0,4050,2050,1341.0138
0.0,4150,2050,1296.3145999999804
0.0,4250,2050,1565.2241999999821
0.0,4350,2050,1498.1362999999953
0.0,4450,2050,1721.804899999981
0.0,4550,2050,1434.8239
0.0007000000000001032,4650,2050,1315.915000000011
0.00010000000000000479,4750,2050,978.7428999999777
0.0,4850,2050,1018.5625999999896
0.0,4950,2050,1448.126499999959
0.0,5050,2050,1984.9434999999837
0.0,5150,2050,2289.672099999969
0.0,5250,2050,3247.1591000000103
0.00019999999999993854,5350,2050,3482.5170999999314
9.999999999996927e-05,5450,2050,4846.8880999999965
0.0006000000000000998,5550,2050,5031.0777000000135
0.00010000000000007584,5650,2050,4825.757500000002
0.0004999999999999528,5750,2050,5218.8276999999935
0.00020000000000011615,5850,2050,5333.653899999976
0.0,5950,2050,5919.243500000041
0.00040000000000001916,6050,2050,5533.329900000044
0.00020000000000000958,6150,2050,5079.442200000053
0.00010000000000000479,6250,2050,4715.702599999986
0.0,6350,2050,5238.560300000033
0.0015000000000007499,6450,2050,4756.511800000263
0.006000000000000907,6550,2050,4594.774600000279
0.0008000000000001132,6650,2050,4628.208600000246
0.0025999999999994717,6750,2050,4903.297700000269
0.0004000000000001099,6850,2050,4950.406000000263
0.0006999999999996771,6950,2050,4929.226300000267
0.002699999999998451,7050,2050,4739.953700000302
0.03430000000000488,7150,2050,4701.7608000002865
0.0012000000000004722,7250,2050,4838.053400000269
0.0003000000000000647,7350,2050,5296.220400000296
0.0,7450,2050,5448.123600000316
0.0004000000000001454,7550,2050,5657.911500000322
0.0004000000000001099,7650,2050,5662.258500000358
0.000699999999999393,7750,2050,4869.894500000297
0.0005000000000001552,7850,2050,4191.623000000213
0.0015000000000007145,7950,2050,4447.209700000224
0.0002999999999999581,8050,2050,5172.054700000302
0.0008000000000000777,8150,2050,4904.442000000314
0.0019000000000001847,8250,2050,5053.336400000293
0.0005000000000001552,8350,2050,5017.647400000285
0.001400000000000207,8450,2050,4494.544600000266
0.0005999999999997741,8550,2050,4803.03020000029
0.0026999999999997295,8650,2050,4736.38500000031
0.0,8750,2050,3829.1694000002826
0.0,8850,2050,2335.5154000001294
0.0,8950,2050,2342.1589000001363
0.0,9050,2050,1870.8756000000644
0.0,9150,2050,1992.6162000001498
0.0,9250,2050,1210.9050000000243
0.0,9350,2050,1926.3380000001303
0.0,9450,2050,851.3424000000681
0.0,9550,2050,695.7743000000036
0.0,9650,2050,966.8325000000596
0.0005999999999999873,9750,2050,950.7004000000409
0.0,9850,2050,570.1654000000392
0.004600000000000981,9950,2050,426.46899999998084
0.0,10050,2050,1587.1815000000727
0.0,10150,2050,2209.8685000000974
0.0,10250,2050,2422.9023000002003
0.0,10350,2050,2212.1275000000564
0.0,10450,2050,3614.2332000002407
0.00029999999999946075,10550,2050,2853.8679000001225
0.00010000000000004524,10650,2050,4209.643900000218
0.0,10750,2050,3685.7675000002596
0.0,10850,2050,3350.39120000014
0.0,10950,2050,3826.297700000209
0.0,11050,2050,3663.655700000249
0.0,11150,2050,3226.7362000002017
0.0,11250,2050,3737.2955000001816
0.0,11350,2050,3403.949500000132
0.0,11450,2050,3920.65310000024
0.0,11550,2050,3137.6729000001856
0.0,11650,2050,3591.4573000002138
0.0,11750,2050,3721.6302000001715
0.0,11850,2050,4211.935100000269
0.0,11950,2050,3338.086964285777
0.0,50,2150,240.54280000001836
0.0,150,2150,265.802800000019
0.0,250,2150,290.6884000000111
0.0,350,2150,304.62570000001244
0.0,450,2150,311.44150000001844
0.0,550,2150,320.8741000000188
0.0,650,2150,325.8000000000156
0.0,750,2150,340.6507000000182
0.0,850,2150,363.9150000000199
0.0,950,2150,380.8049000000224
0.0,1050,2150,428.37570000003313
0.0,1150,2150,356.7641000000262
0.0,1250,2150,325.55910000002143
0.0,1350,2150,301.7247000000192
0.0,1450,2150,274.9683000000172
0.0,1550,2150,286.33040000002313
0.0036000000000006097,1650,2150,193.41790000001797
0.0,1750,2150,190.87930000001546
0.0,1850,2150,187.60250000001238
0.0,1950,2150,190.7417000000165
0.0,2050,2150,189.17040000000853
0.0,2150,2150,185.96520000000547
0.009399999999993932,2250,2150,181.15240000001046
0.054200000000006326,2350,2150,171.84650000000963
0.015900000000002124,2450,2150,166.6700000000102
0.0,2550,2150,166.835800000012
0.0,2650,2150,157.84290000000803
0.0012000000000002733,2750,2150,154.95970000000628
0.0004000000000000793,2850,2150,155.70970000001023
0.0,2950,2150,158.33690000001621
0.0003999999999996174,3050,2150,156.51070000001118
0.0007000000000000765,3150,2150,153.29620000001134
0.0074999999999982225,3250,2150,146.9072000000032
0.06509999999999944,3350,2150,135.64470000000225
0.05819999999999878,3450,2150,130.50480000000178
0.01540000000000138,3550,2150,131.07870000000077
0.0,3650,2150,142.6548999999975
0.0014000000000003489,3750,2150,161.8874000000024
0.0009000000000000417,3850,2150,274.0208999999821
0.0,3950,2150,470.4141999999943
0.00020000000000000923,4050,2150,601.4533999999803
0.0,4150,2150,879.7706000000021
0.0,4250,2150,862.4656999999777
0.00020000000000000923,4350,2150,1280.3848000000003
0.00019999999999997372,4450,2150,1127.9623999999849
0.0,4550,2150,1027.7830999999942
0.0,4650,2150,878.8474999999878
0.0,4750,2150,683.4643000000013
0.0,4850,2150,633.5855999999937
0.0,4950,2150,717.3757999999904
0.0,5050,2150,816.4099999999966
0.00020000000000000958,5150,2150,1141.0771999999668
0.0,5250,2150,1329.9658999999688
0.0,5350,2150,2260.6843999999555
0.0,5450,2150,2415.882299999935
0.0,5550,2150,2849.2303999999813
0.0,5650,2150,3906.4270000000274
9.999999999996927e-05,5750,2150,4088.2382999999254
0.0010000000000001898,5850,2150,5309.714400000015
0.00039999999999998365,5950,2150,5254.538099999992
0.000800000000000003,6050,2150,5956.602899999977
0.00020000000000000958,6150,2150,4885.714500000022
0.0,6250,2150,4040.5321999999524
0.0,6350,2150,4983.960599999972
0.0,6450,2150,5542.611800000294
0.00019999999999984177,6550,2150,5837.652400000372
0.0007999999999987987,6650,2150,5263.624100000344
0.0,6750,2150,5039.197600000259
0.00020000000000009049,6850,2150,5369.24560000029
0.0007000000000000681,6950,2150,5084.14680000033
0.0002999999999992831,7050,2150,4677.407700000273
0.003399999999999549,7150,2150,4645.911900000262
0.00019999999999994837,7250,2150,4070.92320000023
0.0,7350,2150,4632.955600000307
9.999999999990313e-05,7450,2150,4479.198600000218
0.0004999999999999776,7550,2150,5263.191900000292
0.00010000000000008076,7650,2150,5017.54090000027
0.00010000000000004524,7750,2150,4930.937200000308
0.00010000000000008076,7850,2150,4040.1104000002897
9.999999999937022e-05,7950,2150,4100.801400000193
0.0011000000000004268,8050,2150,4747.827100000271
0.00019999999999994837,8150,2150,4550.456400000323
0.0005000000000000841,8250,2150,4540.269000000223
0.0002999999999999581,8350,2150,4993.800300000275
0.001300000000000304,8450,2150,5150.4135000003125
0.001199999999999655,8550,2150,5393.668900000324
0.00010000000000008076,8650,2150,4221.55290000031
0.0,8750,2150,2684.7048000001782
0.0,8850,2150,2008.3070000001305
0.0,8950,2150,1471.1327000000754
0.0,9050,2150,1516.4704000001045
0.0,9150,2150,1442.6611000000707
0.0,9250,2150,1106.8621000000908
0.0,9350,2150,825.362500000035
0.0,9450,2150,922.1708000000637
0.0,9550,2150,870.7448000000688
0.0,9650,2150,724.531100000046
0.011599999999987561,9750,2150,262.0477000000158
0.07090000000001084,9850,2150,141.73080000000493
0.004600000000000946,9950,2150,151.9816000000054
0.0004999999999999064,10050,2150,222.4693000000013
0.0030000000000000447,10150,2150,513.0439999999822
0.0,10250,2150,1212.9879000000317
0.0,10350,2150,1964.066400000098
0.0,10450,2150,2282.2043000001627
0.0,10550,2150,3205.1528000001113
0.0,10650,2150,3932.7050000002428
0.0,10750,2150,2723.8355000002102
0.0,10850,2150,2576.6783000000933
0.00010000000000008076,10950,2150,2857.559400000161
0.0,11050,2150,3152.748300000205
0.0,11150,2150,3235.449000000177
0.0,11250,2150,2843.2330000001252
0.0,11350,2150,3359.7868000002118
0.0,11450,2150,3616.9779000002322
0.0,11550,2150,3204.508400000218
0.0,11650,2150,3489.6094000001963
0.0,11750,2150,3670.6681000001763
0.0,11850,2150,3773.0291000002185
0.0,11950,2150,3676.197500000067
0.0,50,2250,290.07190000002
0.0,150,2250,304.02620000002315
0.0,250,2250,314.88470000001126
0.0,350,2250,324.1457000000111
0.0,450,2250,322.5700000000189
0.0,550,2250,329.75200000001604
0.0,650,2250,351.84330000001967
0.0,750,2250,385.90130000002046
0.0,850,2250,455.5555000000282
0.0,950,2250,491.10230000003463
0.0,1050,2250,446.8294000000282
0.0,1150,2250,444.6305000000333
0.0,1250,2250,353.28910000002173
0.0,1350,2250,364.7984000000217
0.0,1450,2250,320.05860000002224
0.0019000000000002942,1550,2250,264.0160000000191
0.0029000000000003892,1650,2250,204.0062000000129
0.00030000000000010384,1750,2250,188.48550000000157
0.0,1850,2250,184.7581000000017
0.0,1950,2250,180.69540000000848
0.0,2050,2250,183.64080000001155
0.0,2150,2250,181.7723000000097
0.0,2250,2250,177.09430000001709
0.00010000000000001093,2350,2250,172.51120000001362
0.008599999999998073,2450,2250,166.3088000000076
0.043600000000003906,2550,2250,154.76060000000876
0.01640000000000249,2650,2250,150.77050000001643
0.0,2750,2250,147.85070000000823
0.0,2850,2250,149.25660000000832
0.0004999999999999482,2950,2250,150.04700000001466
0.00040000000000000815,3050,2250,148.41880000001353
0.0,3150,2250,146.60380000000643
0.01009999999999976,3250,2250,143.59949999999984
0.12309999999999453,3350,2250,134.41339999999983
0.02259999999999995,3450,2250,125.59370000000018
0.055000000000003345,3550,2250,122.17839999999768
0.0003000000000000139,3650,2250,128.16190000000122
0.0006000000000001698,3750,2250,126.0752999999988
0.004700000000000363,3850,2250,131.31079999999736
0.0008999999999999706,3950,2250,226.05149999998946
0.0,4050,2250,319.5996000000017
0.0,4150,2250,313.5992999999988
0.0,4250,2250,380.62449999999416
0.0,4350,2250,395.66209999998046
0.0,4450,2250,619.0503999999714
0.0,4550,2250,789.821999999987
0.0,4650,2250,759.1234000000088
0.0,4750,2250,654.7243000000167
0.005400000000000333,4850,2250,505.55920000000367
0.0,4950,2250,475.8172999999714
0.0,5050,2250,917.605200000007
0.00010000000000000479,5150,2250,1126.1135000000095
0.0,5250,2250,1455.5745000000215
0.00020000000000000958,5350,2250,1538.0908999999915
0.0,5450,2250,1216.5722999999844
0.0,5550,2250,1641.813599999954
0.0,5650,2250,2130.385899999982
0.0,5750,2250,2872.0391999999106
0.00010000000000000479,5850,2250,4561.049799999982
0.0,5950,2250,4207.034199999934
0.0,6050,2250,5083.891100000032
0.0003000000000000854,6150,2250,3968.6172000000442
0.0,6250,2250,2954.9543999999046
0.0,6350,2250,4717.575400000016
0.0,6450,2250,4643.728300000248
0.0,6550,2250,5742.2795000003525
0.00020000000000001942,6650,2250,4956.30310000032
0.0,6750,2250,3970.0628000002234
0.0,6850,2250,4304.9588000002
0.0,6950,2250,4564.591100000261
0.0,7050,2250,4587.594600000275
0.0001999999999999839,7150,2250,4661.997800000295
0.0,7250,2250,3374.730400000255
0.0,7350,2250,3016.064400000161
0.0,7450,2250,3685.682300000174
0.0,7550,2250,4343.363700000269
0.00010000000000004524,7650,2250,3990.303000000215
0.0,7750,2250,3912.876000000206
0.0,7850,2250,3180.2600000002185
0.0,7950,2250,2804.2445000000666
0.0,8050,2250,3291.1006000001385
0.0,8150,2250,3606.4057000001735
0.0,8250,2250,4274.516800000254
0.0004000000000001454,8350,2250,4438.617600000235
0.0003000000000000647,8450,2250,4988.931200000317
0.0,8550,2250,3434.3190000002396
0.0,8650,2250,2550.014000000152
0.0,8750,2250,1837.020000000085
0.0,8850,2250,2155.2164000001244
0.0,8950,2250,1663.575500000131
0.0,9050,2250,1418.2655000000768
0.0,9150,2250,1196.0978000000582
0.0,9250,2250,1173.5203000000815
0.0,9350,2250,662.4879000000374
0.0,9450,2250,633.0744000000244
0.01439999999999333,9550,2250,359.8932000000264
0.1639000000000086,9650,2250,167.5994000000105
0.37210000000003296,9750,2250,120.18850000000631
0.15000000000001676,9850,2250,126.1897000000077
0.07280000000000676,9950,2250,134.9762000000065
0.01160000000000173,10050,2250,181.42880000000685
0.0016999999999974653,10150,2250,265.8852000000123
0.0,10250,2250,1246.3969000000104
0.0,10350,2250,2697.9017000001413
0.0,10450,2250,3227.457900000219
0.0,10550,2250,2565.2759000002056
0.0,10650,2250,1571.642600000062
0.0,10750,2250,1921.3609000000956
0.0,10850,2250,1600.167600000093
0.0,10950,2250,1703.539600000089
0.0,11050,2250,2294.354500000109
0.0,11150,2250,2940.677400000143
0.0,11250,2250,2662.1921000001203
0.0,11350,2250,3517.879200000239
0.0,11450,2250,3101.229800000144
0.0,11550,2250,3087.44830000022
0.0,11650,2250,3385.380000000192
0.0,11750,2250,3568.02470000019
0.0,11850,2250,3579.058400000241
0.0,11950,2250,3264.8528571429265
0.0,50,2350,313.4392000000225
0.0,150,2350,307.1797000000228
0.0,250,2350,307.45410000001056
0.0,350,2350,319.45840000000936
0.0,450,2350,331.55810000001566
0.0,550,2350,341.0000000000185
0.0,650,2350,380.6956000000172
0.0,750,2350,449.576600000025
0.0,850,2350,477.7844000000305
0.0,950,2350,490.6954000000333
0.0,1050,2350,512.5411000000333
0.0,1150,2350,454.96620000003367
0.0,1250,2350,428.7482000000313
0.0,1350,2350,443.56180000003
0.0007000000000000935,1450,2350,284.51860000001966
0.0,1550,2350,234.6252000000139
0.0,1650,2350,208.50840000001392
0.0,1750,2350,187.31040000001147
0.00010000000000001093,1850,2350,182.01160000001227
0.000700000000000112,1950,2350,175.43050000001276
9.999999999997541e-05,2050,2350,175.0855000000213
0.0,2150,2350,174.86550000001728
0.00120000000000006,2250,2350,173.24410000001188
0.0,2350,2350,169.2355000000049
0.0007000000000001477,2450,2350,163.39270000001233
0.0,2550,2350,159.7183000000115
0.00030000000000006833,2650,2350,154.6189000000178
0.011500000000002078,2750,2350,143.9853000000099
0.0004000000000000082,2850,2350,141.18590000000933
0.0008000000000000874,2950,2350,143.00740000000582
0.0031000000000003048,3050,2350,143.0589000000102
0.0009999999999989015,3150,2350,139.90440000000945
0.0009000000000000772,3250,2350,137.63029999999813
0.006600000000000525,3350,2350,134.65319999999932
0.07310000000000642,3450,2350,121.609999999998
0.07880000000000495,3550,2350,117.13610000000078
0.00019999999999976054,3650,2350,117.07840000000107
0.0,3750,2350,119.06479999999988
0.00010000000000007567,3850,2350,112.7553000000046
0.007000000000000508,3950,2350,111.61199999999958
0.003299999999996424,4050,2350,112.48409999999953
0.0058000000000004515,4150,2350,106.297099999999
0.0,4250,2350,100.97459999999818
0.0006999999999999257,4350,2350,102.48069999999932
0.0,4450,2350,106.59299999999955
0.0005000000000001297,4550,2350,113.39469999999915
0.007099999999999091,4650,2350,205.11149999999841
0.021600000000001535,4750,2350,214.21459999999817
0.005699999999999888,4850,2350,233.01480000000066
0.0018000000000003348,4950,2350,333.2092000000027
0.0009999999999999768,5050,2350,469.90629999998436
9.999999999996927e-05,5150,2350,871.4241999999622
0.0,5250,2350,1417.4382999999998
0.0,5350,2350,1615.781800000007
0.0,5450,2350,1479.358700000034
0.0,5550,2350,1414.7106999999537
0.0,5650,2350,1541.864299999976
0.0,5750,2350,2160.177099999967
0.0,5850,2350,2818.096200000008
0.0,5950,2350,2241.4129999999413
0.0,6050,2350,2735.1072000000295
0.0,6150,2350,1599.838799999995
0.0,6250,2350,2641.039899999968
0.0,6350,2350,2746.821999999956
0.0,6450,2350,3013.063400000112
0.0,6550,2350,4448.96020000026
0.0,6650,2350,3424.9600000002583
0.0,6750,2350,2157.9362000000974
0.0,6850,2350,3863.0274000002037
0.0,6950,2350,3989.464500000198
0.0,7050,2350,3930.5602000002723
0.0003000000000001002,7150,2350,3496.737300000165
0.0,7250,2350,3055.4617000002104
0.0,7350,2350,2081.1656000000967
0.0005000000000001197,7450,2350,2951.5766000001286
0.0,7550,2350,3112.966700000222
0.0,7650,2350,2993.7433000001533
0.00010000000000008076,7750,2350,3178.5598000001814
0.0,7850,2350,3029.2127000002197
0.0,7950,2350,2427.1736000001183
0.0,8050,2350,2596.111000000162
0.0,8150,2350,2377.7796000001
0.0,8250,2350,3152.7492000001243
0.0,8350,2350,3635.7715000002213
0.0,8450,2350,3017.661800000168
0.0,8550,2350,2429.303200000149
0.0,8650,2350,1544.3124000001098
0.0,8750,2350,1171.0293000000436
0.0,8850,2350,2485.132000000107
0.0,8950,2350,2001.486700000135
0.0,9050,2350,1353.5948000000603
0.0,9150,2350,1898.6264000001397
0.0006999999999981139,9250,2350,635.5849000000505
0.0067000000000003,9350,2350,220.99770000001595
0.11310000000000019,9450,2350,122.58250000000524
0.3714000000000371,9550,2350,105.2140000000019
0.28190000000001436,9650,2350,110.81860000000515
0.13830000000000933,9750,2350,119.40040000000921
0.0148000000000009,9850,2350,131.10230000000558
0.0009000000000001585,9950,2350,149.77760000000924
0.00010000000000004524,10050,2350,168.9921000000061
0.0,10150,2350,399.04820000000933
0.0,10250,2350,865.5140000000148
0.0,10350,2350,1405.6049000000119
0.0,10450,2350,2592.4453000001176
0.0,10550,2350,1737.7492000001273
0.0,10650,2350,838.35510000007
0.0,10750,2350,1005.1488000000301
0.0,10850,2350,1041.0931000000605
0.0,10950,2350,1215.0036000000516
0.0,11050,2350,2220.474200000092
0.0,11150,2350,2653.2574000001355
0.0,11250,2350,3168.881000000242
0.0,11350,2350,2735.422500000148
0.0,11450,2350,2902.7030000001423
0.0,11550,2350,3032.0098000001944
0.0,11650,2350,2779.537800000078
0.0,11750,2350,3553.912500000219
0.0,11850,2350,3410.3327000002255
0.0,11950,2350,2738.850000000046
0.0,50,2450,302.0665000000258
0.0,150,2450,291.03490000001887
0.0,250,2450,299.1423000000089
0.0,350,2450,302.3817000000086
0.0,450,2450,329.2188000000175
0.0,550,2450,362.37610000001746
0.0,650,2450,403.8457000000223
0.0,750,2450,456.8735000000283
0.0,850,2450,437.9763000000292
0.0,950,2450,455.29690000003075
0.0,1050,2450,499.5492000000321
0.0,1150,2450,468.3004000000296
0.0,1250,2450,473.8914000000337
0.001400000000000098,1350,2450,469.4209000000351
0.0,1450,2450,298.89400000001933
0.0,1550,2450,241.84420000001663
0.0,1650,2450,208.9166000000149
0.00019999999999998635,1750,2450,186.7183000000106
0.0002000000000000574,1850,2450,177.35230000001638
0.000800000000000265,1950,2450,173.40600000001888
0.0,2050,2450,168.00450000001405
0.000700000000000041,2150,2450,167.5438000000097
0.0,2250,2450,166.37580000001503
0.0,2350,2450,164.51830000000584
0.0,2450,2450,161.1739000000067
0.0003000000000000328,2550,2450,156.3714000000151
0.0014000000000002595,2650,2450,152.15520000000677
0.0,2750,2450,146.6359000000137
0.0003999999999993687,2850,2450,135.2581000000086
0.0011999999999996694,2950,2450,139.1367000000108
0.00790000000000091,3050,2450,139.89000000000942
0.0035000000000004563,3150,2450,135.00370000000734
0.006500000000000699,3250,2450,129.79230000000192
0.007500000000000462,3350,2450,131.45350000000244
0.004099999999999516,3450,2450,124.70000000000238
0.05509999999999916,3550,2450,113.47250000000447
0.0158000000000009,3650,2450,111.00110000000436
0.0,3750,2450,112.39160000000372
0.0,3850,2450,109.5471000000009
0.0,3950,2450,103.84499999999908
0.0008999999999999705,4050,2450,98.37330000000334
0.0,4150,2450,93.98109999999801
0.004799999999999906,4250,2450,89.03639999999807
0.0014999999999999623,4350,2450,87.5457999999998
9.999999999996909e-05,4450,2450,92.80789999999678
0.0013000000000001311,4550,2450,100.0293000000005
0.0551000000000012,4650,2450,100.7930000000029
0.012400000000000912,4750,2450,128.4852999999989
0.0,4850,2450,178.9423999999954
0.0,4950,2450,185.27409999999634
0.0,5050,2450,215.04629999999264
0.0,5150,2450,374.0003999999988
0.00010000000000004032,5250,2450,385.5940999999917
0.0,5350,2450,440.4721999999932
0.0,5450,2450,593.7912999999778
0.0,5550,2450,910.4256999999976
0.0,5650,2450,1037.3467999999948
0.0,5750,2450,1333.0674999999944
0.0,5850,2450,1399.7666000000029
0.0,5950,2450,1406.5816999999718
0.0,6050,2450,2059.46800000004
0.0,6150,2450,879.8504999999998
0.0,6250,2450,1941.5610999999985
0.0,6350,2450,1516.5270000000048
0.0,6450,2450,1787.175300000051
0.0,6550,2450,2591.244400000182
0.0,6650,2450,1593.9440000000914
0.0,6750,2450,1273.1954000000462
0.0,6850,2450,2731.9513000000907
0.0,6950,2450,3247.7720000001796
0.0,7050,2450,3258.850400000181
0.00010000000000004524,7150,2450,2968.316600000194
0.0,7250,2450,3429.629900000233
0.0,7350,2450,2355.309700000161
0.0,7450,2450,2011.5597000000607
0.0,7550,2450,3181.248800000193
0.0,7650,2450,2023.8383000000938
0.0,7750,2450,2927.595000000164
0.0,7850,2450,2573.342100000177
0.00029999999999992256,7950,2450,1687.0359000000956
0.0,8050,2450,1668.7624000000715
0.0,8150,2450,2520.1446000001147
0.0,8250,2450,3414.1224000002044
0.000200000000000126,8350,2450,2992.165100000234
0.0,8450,2450,2175.9271000001368
0.0,8550,2450,1558.1468000001025
0.0,8650,2450,1044.776500000056
0.0,8750,2450,1087.6659000000393
0.0,8850,2450,1845.3899000000922
0.0,8950,2450,1610.5024000000897
0.0,9050,2450,1134.7681000000955
0.0,9150,2450,391.28320000002776
0.06550000000000851,9250,2450,101.83540000000457
0.2804000000000247,9350,2450,92.85870000000439
0.5456000000000313,9450,2450,96.73770000000692
0.15450000000001798,9550,2450,101.81890000000568
0.04080000000000232,9650,2450,109.69480000000529
0.02690000000000439,9750,2450,119.68020000000766
0.00010000000000004524,9850,2450,188.52140000001003
0.0,9950,2450,279.1225000000138
0.0,10050,2450,430.5085000000122
0.0001999999999999839,10150,2450,673.7689000000397
0.0,10250,2450,1059.1980000000337
0.0,10350,2450,1588.058300000132
0.0,10450,2450,1443.8538000000271
0.0,10550,2450,2025.580700000176
0.0,10650,2450,900.318700000079
0.0,10750,2450,488.44510000002265
0.0,10850,2450,821.559100000044
0.0,10950,2450,1360.087800000036
0.0,11050,2450,1980.0803000000726
0.0,11150,2450,2140.6223000001382
0.0,11250,2450,2603.1286000001032
0.0,11350,2450,2624.8195000001124
0.0,11450,2450,2613.013800000173
0.0,11550,2450,3002.4326000001647
0.0,11650,2450,2743.5199000001858
0.0,11750,2450,3181.388300000154
0.0,11850,2450,3347.5621000001784
0.0,11950,2450,2953.542142857221
0.0,50,2550,309.97530000002325
0.0,150,2550,314.03380000002505
0.0,250,2550,314.7028000000119
0.0,350,2550,321.7219000000115
0.0,450,2550,355.0590000000193
0.0,550,2550,387.9805000000188
0.0015999999999965016,650,2550,411.85210000002274
0.02010000000000248,750,2550,400.0805000000245
0.0,850,2550,398.2496000000257
0.0003000000000000502,950,2550,420.50280000002664
0.0011999999999989398,1050,2550,464.6661000000292
0.0,1150,2550,434.94600000002873
0.0,1250,2550,381.6795000000247
9.999999999999305e-05,1350,2550,337.8273000000233
0.0,1450,2550,276.27100000001957
0.0032000000000004547,1550,2550,245.19390000001474
0.0,1650,2550,228.74340000001746
0.0,1750,2550,196.4853000000144
0.002900000000000318,1850,2550,179.25200000001274
0.0010000000000000384,1950,2550,170.98000000000752
0.0,2050,2550,167.35230000000783
0.0,2150,2550,160.750000000012
0.00010000000000004646,2250,2550,158.28210000001064
0.0,2350,2550,158.47740000001664
0.0010999999999996583,2450,2550,155.60370000001058
0.002300000000000216,2550,2550,154.0991000000028
0.0,2650,2550,150.4577000000091
0.0005999999999999591,2750,2550,145.64830000001197
0.0003999999999996174,2850,2550,140.59760000001066
0.005500000000000857,2950,2550,132.23620000000943
0.0015000000000001993,3050,2550,136.15170000000796
0.0020000000000002186,3150,2550,132.97330000000943
0.0020999999999975747,3250,2550,128.7913000000019
0.03590000000000296,3350,2550,124.07490000000007
9.999999999996909e-05,3450,2550,123.53109999999772
0.006999999999985084,3550,2550,117.10729999999913
0.04529999999999948,3650,2550,107.06269999999564
9.999999999996909e-05,3750,2550,104.43329999999665
0.0,3850,2550,103.77709999999918
0.0,3950,2550,102.20410000000157
0.0,4050,2550,95.40980000000062
0.0,4150,2550,91.03749999999637
0.0,4250,2550,86.19850000000083
